Server;Tagname;Value;Timestamp;Questionable;Annotated;Substituted
pi.vkg.ee;GGS5.GG3.TDT3;77.1964;01.03.2019 00:54:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8865;01.03.2019 01:25:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7423;01.03.2019 02:00:09;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.2721;01.03.2019 02:22:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7604;01.03.2019 02:32:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8631;01.03.2019 03:19:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.182;01.03.2019 04:05:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4793;01.03.2019 04:18:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6072;01.03.2019 05:00:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6577;01.03.2019 05:51:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5225;01.03.2019 06:04:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9586;01.03.2019 06:29:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0703;01.03.2019 06:54:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.1928;01.03.2019 09:20:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.0216;01.03.2019 10:57:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0667;01.03.2019 11:40:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4865;01.03.2019 12:15:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.1027;01.03.2019 13:04:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1477;01.03.2019 13:52:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4811;01.03.2019 14:25:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6414;01.03.2019 15:43:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5712;01.03.2019 16:43:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9297;01.03.2019 17:15:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.6667;01.03.2019 17:45:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.182;01.03.2019 17:58:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.2739;01.03.2019 18:42:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.3784;01.03.2019 19:06:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.8468;01.03.2019 19:18:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6072;01.03.2019 20:09:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.1604;01.03.2019 20:53:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8486;02.03.2019 03:27:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5568;02.03.2019 03:46:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9766;02.03.2019 04:27:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.3802;02.03.2019 04:54:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4973;02.03.2019 06:06:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4306;02.03.2019 07:01:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6144;02.03.2019 07:32:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.191;02.03.2019 08:42:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.2414;02.03.2019 09:31:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.8486;02.03.2019 09:42:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.9532;02.03.2019 10:18:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.818;02.03.2019 10:49:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.4847;02.03.2019 11:11:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.191;02.03.2019 11:35:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5784;02.03.2019 13:45:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8306;02.03.2019 14:36:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4937;02.03.2019 14:45:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.9532;02.03.2019 15:27:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8126;02.03.2019 16:59:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7423;02.03.2019 17:25:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5478;02.03.2019 18:12:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.6973;02.03.2019 18:48:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5946;02.03.2019 19:17:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8505;02.03.2019 19:47:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6108;02.03.2019 20:18:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6252;02.03.2019 20:51:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.3459;02.03.2019 21:23:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.018;02.03.2019 21:42:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.9568;02.03.2019 22:35:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6685;02.03.2019 23:52:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6667;03.03.2019 00:13:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.1784;03.03.2019 00:47:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.7514;03.03.2019 01:44:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.8577;03.03.2019 01:55:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7135;03.03.2019 02:37:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.3964;03.03.2019 02:54:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4613;03.03.2019 05:12:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.9712;03.03.2019 05:17:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6955;03.03.2019 05:58:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0162;03.03.2019 06:42:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7099;03.03.2019 07:17:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8216;03.03.2019 07:53:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9946;03.03.2019 08:47:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.0432;03.03.2019 09:35:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8919;03.03.2019 09:50:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5604;03.03.2019 10:31:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5153;03.03.2019 10:55:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4162;03.03.2019 12:04:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.3946;03.03.2019 12:35:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5045;03.03.2019 13:00:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1189;03.03.2019 13:37:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.3622;03.03.2019 14:19:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.8288;03.03.2019 14:29:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.5027;03.03.2019 14:59:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4775;03.03.2019 15:37:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8865;03.03.2019 16:02:54;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.3784;03.03.2019 16:24:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.427;03.03.2019 17:03:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5478;03.03.2019 17:20:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4324;03.03.2019 17:46:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7387;03.03.2019 18:10:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7964;03.03.2019 18:40:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9477;03.03.2019 19:10:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.3333;03.03.2019 19:33:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.7766;03.03.2019 20:41:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.773;04.03.2019 02:02:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8811;04.03.2019 03:00:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7099;04.03.2019 04:09:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6937;04.03.2019 05:06:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4973;04.03.2019 05:34:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9225;04.03.2019 06:24:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4631;04.03.2019 07:15:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4432;04.03.2019 07:57:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.5315;04.03.2019 08:22:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5297;04.03.2019 08:56:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.0901;04.03.2019 09:26:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.6937;04.03.2019 09:34:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.0378;04.03.2019 10:02:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.9351;04.03.2019 10:20:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;74.5513;04.03.2019 10:33:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8198;04.03.2019 11:23:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8541;04.03.2019 12:08:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.3099;04.03.2019 12:36:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.9712;04.03.2019 12:56:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7099;04.03.2019 13:39:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.1351;04.03.2019 14:13:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.1748;04.03.2019 15:05:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7135;04.03.2019 15:17:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.845;04.03.2019 16:28:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4306;04.03.2019 17:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4865;04.03.2019 19:20:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.3604;04.03.2019 23:05:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1081;04.03.2019 23:34:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6739;05.03.2019 00:23:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6324;05.03.2019 00:47:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4306;05.03.2019 01:14:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4613;05.03.2019 01:23:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.9315;05.03.2019 02:29:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.445;05.03.2019 02:45:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8144;05.03.2019 03:58:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.6378;05.03.2019 04:22:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.8324;05.03.2019 04:56:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5333;05.03.2019 05:28:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6162;05.03.2019 07:09:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.9712;05.03.2019 07:49:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.4901;05.03.2019 08:13:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.0757;05.03.2019 08:38:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.2234;05.03.2019 11:31:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8378;05.03.2019 12:25:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78;05.03.2019 13:39:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5207;05.03.2019 14:32:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.2613;05.03.2019 15:35:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78;05.03.2019 17:53:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.9946;05.03.2019 18:33:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4703;05.03.2019 19:35:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.2559;05.03.2019 22:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8559;05.03.2019 23:16:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.1261;05.03.2019 23:43:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.1892;05.03.2019 23:48:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0378;06.03.2019 00:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4613;06.03.2019 00:47:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.2432;06.03.2019 01:24:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.9045;06.03.2019 01:39:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.1874;06.03.2019 02:07:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.0667;06.03.2019 02:36:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.3892;06.03.2019 03:07:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.0613;06.03.2019 03:29:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78;06.03.2019 06:08:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7856;06.03.2019 07:32:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6378;06.03.2019 08:06:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5802;06.03.2019 08:36:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6126;06.03.2019 09:41:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.7694;06.03.2019 11:26:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.982;06.03.2019 12:04:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;74.9658;06.03.2019 12:12:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.2703;06.03.2019 12:43:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.418;06.03.2019 16:18:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.3874;06.03.2019 16:59:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;74.9982;06.03.2019 17:15:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.7964;06.03.2019 17:52:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.2559;06.03.2019 18:19:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5333;06.03.2019 18:51:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0919;06.03.2019 19:18:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.409;06.03.2019 20:41:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.2721;06.03.2019 21:07:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.6162;06.03.2019 21:33:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.5243;06.03.2019 21:38:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.3009;06.03.2019 22:15:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.5838;06.03.2019 22:47:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.7045;06.03.2019 23:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.6396;07.03.2019 00:37:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.1928;07.03.2019 01:00:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.036;07.03.2019 01:27:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1982;07.03.2019 02:41:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.7784;07.03.2019 03:28:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;79.8775;07.03.2019 03:36:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5622;07.03.2019 04:18:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.8486;07.03.2019 04:36:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.2018;07.03.2019 06:10:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.7117;07.03.2019 07:03:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5694;07.03.2019 07:23:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1153;07.03.2019 07:59:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.4955;07.03.2019 09:00:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.5928;07.03.2019 10:18:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.1441;07.03.2019 11:19:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.0432;07.03.2019 12:28:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;76.5441;07.03.2019 13:30:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.9676;07.03.2019 14:13:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;77.0739;07.03.2019 15:08:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;78.4577;07.03.2019 15:38:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG3.TDT3;75.9387;07.03.2019 16:17:23;False;Not Annotated;False
